title,price,link
"Samsung Galaxy M35 5G (Daybreak Blue,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger","16,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzgwNzg0NzM3Mjc2NTAxOjE3MzcwOTMxMzA6c3BfbXRmOjMwMDI2MTEyMTI0NDIzMjo6MDo6&url=%2FSamsung-Daybreak-Storage-Corning-Gorilla%2Fdp%2FB0D7Z8FJZ9%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093130%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Vivo T3x 5G (Crimson Bliss, 128 GB) (6 GB RAM)","14,332",https://www.amazon.in/Vivo-T3x-Crimson-Bliss-128/dp/B0D73N7H3W/ref=sr_1_61?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-61
"POCO X6 Neo 5G (Astral Black, 8GB RAM, 128GB Storage) | Dimensity 6080 Processor | 5000 mAh Battery + 33W Fast Charging | 108MP + 2MP Rear Camera & 16MP Front Camera","11,999",https://www.amazon.in/POCO-Storage-Dimensity-Processor-Charging/dp/B0CY9C2KPS/ref=sr_1_62?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-62
"OnePlus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)","23,999",https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_63?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-63
"iQOO Z9x 5G (Tornado Green, 8GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge","14,998",https://www.amazon.in/iQOO-Tornado-Storage-Snapdragon-FlashCharge/dp/B07WHS4MC4/ref=sr_1_64?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-64
"Samsung Galaxy M14 4G (Sapphire Blue,4GB,64GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 8GB RAM with RAM Plus | Without Charger","7,969",https://www.amazon.in/Samsung-Sapphire-Snapdragon-Processor-Security/dp/B0CV7KZLL4/ref=sr_1_65?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-65
"iQOO Z9s 5G (Onyx Green, 8GB RAM, 256GB Storage) | 120 Hz 3D Curved AMOLED Display | 5500 mAh Ultra-Thin Battery | Dimesity 7300 5G Processor | Sony IMX882 OIS Camera with Aura Light","21,998",https://www.amazon.in/iQOO-Storage-Ultra-Thin-Dimesity-Processor/dp/B07WHS35V6/ref=sr_1_66?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-66
"OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 128GB Storage)","17,998",https://www.amazon.in/OnePlus-Ultra-Orange-128GB-Storage/dp/B0D5YDJ5QM/ref=sr_1_67?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-67
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)","23,998",https://www.amazon.in/Motorola-Fusion-Marshmallow-256GB-Storage/dp/B0D4JLSGBB/ref=sr_1_68?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-68
Apple iPhone 13 (128GB) - Green,"43,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzgwNzg0NzM3Mjc2NTAxOjE3MzcwOTMxMzA6c3BfYnRmOjIwMDM1NTMzNDQwMzk4OjowOjo&url=%2FApple-iPhone-13-128GB-Green%2Fdp%2FB09V4B6K53%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093130%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Pink","74,900",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzgwNzg0NzM3Mjc2NTAxOjE3MzcwOTMxMzA6c3BfYnRmOjMwMDM1MTQ4MTk4MDgzMjo6MDo6&url=%2FiPhone-16-128-GB-Control%2Fdp%2FB0DGJ8YZDF%2Fref%3Dsr_1_70_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093130%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
NEWDRU AI Auto Face Tracking Tripod | 360° Rotation Mobile Stand for Video Recording | Rechargeable Phone Holder Camera Stand for Shooting | Gesture Control | | No App Needed,"2,975",https://www.amazon.inhttps://aax-eu.amazon.in/x/c/JKC9euqcgUGHQ2JLlDD35VwAAAGUctGorwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICCnW8_Q/clv1_CEuOPUxokZA0iHrVXcN0nXzIUVpCY7YZhZQayBmy-edF4X9ErVmmUvw18HHE8xvVjq0yzpNb3X7OfU3yA3t5IxE9aTmAPPPCH208ZVxMbmOvGLZVxYgc6JJGZx2D8ENuTfckzP1aQQg7bd6oWt9wn2sEsPOjppS_a0gdGaElHkjQi6bVzA1lHADud5L0dLMkGG9ZKJrXj5VHX29nZt5RefAWjMGs4ZIoCgnKMrQ22RVasYNv2LuuQk5w3Qag3l9IQHDwcOPDpwUrjQZTFu1HVBmuYHSo1CvlB9r82oiod4Q1NkGg_Zm401GrYA_NwuTRDZ1ijplDQvzIuLnHBdC1Jclq77kjnFdYz8cpAq0mbyeuDyI2ZSq29eJo/https://www.amazon.in/dp/B0DJNNPHJZ?pd_rd_i=B0DJNNPHJZ&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=WDA59K1GGQWFDB36KZZ4&pd_rd_wg=JJaNB&pd_rd_w=9NCGh&pd_rd_r=fea8d6ad-5086-4e1d-b2ed-96e5c54f493c
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,4GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update","10,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjAzOTEyNjk0MzEyNDM4OjE3MzcwOTMxMzI6c3BfYXRmX25leHQ6MzAwMzQ1NzY2MTU4MDMyOjowOjo&url=%2FSamsung-Storage-MediaTek-Dimensity-Security%2Fdp%2FB0DGXB3RTG%2Fref%3Dsr_1_65_sspa%3Fdib%3DeyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093132%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)","73,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjAzOTEyNjk0MzEyNDM4OjE3MzcwOTMxMzI6c3BfYXRmX25leHQ6MjAxMTYyNDY0NzU4OTg6OjA6Og&url=%2FSamsung-Galaxy-Ultra-Green-Storage%2Fdp%2FB0BT9CXXXX%2Fref%3Dsr_1_66_sspa%3Fdib%3DeyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093132%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)","23,998",https://www.amazon.in/Motorola-Fusion-Marshmallow-256GB-Storage/dp/B0D4JLSGBB/ref=sr_1_67?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-67
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","12,275",https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_68?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-68
"Redmi 14C 5G (Starlight Blue, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design","11,998",https://www.amazon.in/Redmi-Starlight-Storage-Superfast-Snapdragon/dp/B0DQV9T66N/ref=sr_1_69?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-69
"realme GT 6T 5G (Razor Green,8GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display","28,998",https://www.amazon.in/realme-Storage-Flagship-Chipset-Brightest/dp/B0D3J7HS89/ref=sr_1_70?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-70
"iQOO Z9s Pro 5G (Luxe Marble, 8Gb Ram, 128Gb Storage) | Snapdragon 7 Gen 3 Processor |120 Hz Curved Amoled Display with 4500 Nits Local Peak Brightness | 5500 Mah Battery | Ai Erase, White","22,999",https://www.amazon.in/iQOO-Storage-Snapdragon-Processor-Brightness/dp/B07WHR9ZJ9/ref=sr_1_71?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-71
"Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger","16,499",https://www.amazon.in/Samsung-Moonlight-Storage-Corning-Gorilla/dp/B0D813HQFN/ref=sr_1_72?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-72
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Cream, 12GB, 256GB Storage)","73,999",https://www.amazon.in/Samsung-Galaxy-Ultra-Cream-Storage/dp/B0BRSLH4B5/ref=sr_1_73?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-73
"iQOO Z9 Lite 5G (Aqua Flow, 4GB RAM, 128GB Storage) | Dimensity 6300 5G | 50MP Sony AI Camera | Charger in The Box","10,499",https://www.amazon.in/iQOO-Storage-Dimensity-Camera-Charger/dp/B07WJTB99S/ref=sr_1_74?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-74
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Pink","74,900",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjAzOTEyNjk0MzEyNDM4OjE3MzcwOTMxMzI6c3BfbXRmOjMwMDM1MTQ4MTk4MDgzMjo6MDo6&url=%2FiPhone-16-128-GB-Control%2Fdp%2FB0DGJ8YZDF%2Fref%3Dsr_1_75_sspa%3Fdib%3DeyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093132%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Redmi Note 14 5G (Mystique White, 6GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","18,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjAzOTEyNjk0MzEyNDM4OjE3MzcwOTMxMzI6c3BfbXRmOjMwMDQzNDkwNTkyNDEzMjo6MDo6&url=%2FRedmi-Note-14-5G-Dimensity%2Fdp%2FB0DPFSH2X3%2Fref%3Dsr_1_76_sspa%3Fdib%3DeyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093132%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Redmi Note 14 5G (Phantom Purple, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","21,999",https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFST37Y/ref=sr_1_77?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-77
"Samsung Galaxy F05 (Twilight Blue, 64 GB) (4 GB RAM)","6,828",https://www.amazon.in/Samsung-Galaxy-F05-Twilight-Blue/dp/B0DJC2L66N/ref=sr_1_78?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-78
"Tecno POP 9 5G Aurora Cloud, 4GB+128GB| Segment's 1st 48MP Sony AI Camera| Segment's 1st 5G with NFC | D6300 5G Processor | 4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker |Without Charger","8,999",https://www.amazon.in/Segments-Processor-Fluency-Battery-Speaker/dp/B0DGMQB5RG/ref=sr_1_79?dib=eyJ2IjoiMSJ9.-ba7lfGXnnIBhXUuYLRIhnuRJ-bBp19GeXMO4_DzDBzdU0ams97gtZThHvC80SbpWt8yFAkqHGJjgx3Ei4x5e5nQ-kyEczJ4GRPtXfyYjO1OsD0NsJzLofknUD9T5ZQ67ODTXKzldpV1u6Xa9t1oHgZgHowi-9_zbVKDpb-Avrax2ylflijuPiUJ89tGMqX9-EDAXRVBEJAwrrC01yRZEwa_mKPGgvALSKqIAM-KabI.qwWpDFVe5QZGhPO7BCe6Aa0d-ywWMPvgRXeXpIMSy2I&dib_tag=se&keywords=mobile&qid=1737093132&sr=8-79
